source_dataset,project-id,name,name-noneng,owner,parent,subnational,country-area1,status,start-year,capacity,capacity-display,capacity-by-status,tech-type,prod-type,latitude,longitude,Latitude,Longitude,url,all-countries,capacity-scaled,capacity-table,location-accuracy,location-display,name-search,owner-gem-id,owner-noneng,owner-search,parent-gem-id,parent-search,status-display,tracker-acro,tracker-custom,tracker-display,units-of-m
steel,P100000120358,Fuzhou Wuhang Steel Products Co Ltd,福州吴航钢铁制品有限公司,Fuzhou Wuhang Steel Products Co Ltd,natural person(s) [66.2%]; Fujian Wugang Group Co Ltd [33.8%],Fujian,China,operating,2021,2000,2000.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2000'}]",EAF,Electric,25.995101,119.495725,25.995101,119.495725,https://www.gem.wiki/Fuzhou_Wuhang_Steel_Products_Co_Ltd,China,2000,2000.0,exact,"Fujian, China",Fuzhou Wuhang Steel Products Co Ltd,E100000126169,福州吴航钢铁制品有限公司,Fuzhou Wuhang Steel Products Co Ltd,E100000123261 [66.2%]; E100000127616 [33.8%],natural person(s) [66.2%]; Fujian Wugang Group Co Ltd [33.8%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121064,Fujian Wuhang Stainless Steel Products Co Ltd,福建吴航不锈钢制品有限公司,Fujian Wuhang Stainless Steel Products Co Ltd,Fujian Wugang Group Co Ltd [38.2%]; Fujian Kaihang Stainless Steel Products Co Ltd [36.8%]; Tianwei Co Ltd [25.0%],Fujian,China,operating,1993,2000,2000.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2000'}]",EAF,Electric,25.95923,119.452018,25.95923,119.452018,https://www.gem.wiki/Fujian_Wuhang_Stainless_Steel_Products_Co_Ltd,China,2000,2000.0,exact,"Fujian, China",Fujian Wuhang Stainless Steel Products Co Ltd,E100000127366,福建吴航不锈钢制品有限公司,Fujian Wuhang Stainless Steel Products Co Ltd,E100000127616 [38.2%]; E100000128115 [36.8%]; E100000130640 [25.0%],Fujian Wugang Group Co Ltd [38.2%]; Fujian Kaihang Stainless Steel Products Co Ltd [36.8%]; Tianwei Co Ltd [25.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120350,Hebei Longfengshan Casting Co Ltd,河北龙凤山铸业有限公司,Hebei PROVINCE Longfengshan Casting Industry Co Ltd,natural person(s) [90.1%]; China Development Bank Corp [9.9%],Hebei,China,operating,1999,2000,2000.0,"[{'status': 'operating', 'method': 'BF', 'capacity': '2000'}]",BF,Ironmaking (BF),36.705105,114.105387,36.705105,114.105387,https://www.gem.wiki/Hebei_Longfengshan_Casting_Co_Ltd,China,2000,2000.0,exact,"Hebei, China",Hebei Longfengshan Casting Co Ltd,E100000126568,河北龙凤山铸业有限公司,Hebei PROVINCE Longfengshan Casting Industry Co Ltd,E100000123261 [90.1%]; E100001001051 [9.9%],natural person(s) [90.1%]; China Development Bank Corp [9.9%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120385,Cangzhou Lingang Sanling Metal Co Ltd,沧州临港三菱金属制品有限公司,Cangzhou Lingang Sanling Metal Co Ltd,Cangzhou Lingang Sanling Metal Co Ltd [100.0%],Hebei,China,operating,1995,2000,2000.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1000'}, {'status': 'retired', 'method': 'EAF', 'capacity': '1000'}]",EAF,Electric,38.311738,117.457779,38.311738,117.457779,https://www.gem.wiki/Cangzhou_Lingang_Sanling_Metal_Co_Ltd,China,2000,2000.0,exact,"Hebei, China",Cangzhou Lingang Sanling Metal Co Ltd,E100000126397,沧州临港三菱金属制品有限公司,Cangzhou Lingang Sanling Metal Co Ltd,E100000126397 [100.0%],Cangzhou Lingang Sanling Metal Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120343,Hubei Shunle Steel Co Ltd plant,湖北顺乐钢铁有限公司,Hubei Shunle Iron and Steel Co Ltd,Hubei Jinshenglan Metallurgical Technology Co Ltd [62.6%]; Yuncheng Investment (Fujian) Co Ltd [9.1%]; Fujian Yongxinqi Investment Co Ltd [6.8%]; Fujian Taisong Investment Co Ltd [4.9%]; Fujian Jinkun Investment Co Ltd [4.2%]; Fuzhou Deyu Investment Co Ltd [3.6%]; Fujian Qikun Investment Co Ltd [2.5%]; Fujian Hongyao Investment Co Ltd [2.4%]; Fujian Shunle Investment Co Ltd [1.9%]; unknown [1.9%],Hubei,China,operating,2021,2000,2000.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '2000'}]",EAF,Electric,29.925026,113.826118,29.925026,113.826118,https://www.gem.wiki/Hubei_Shunle_Steel_Co_Ltd_plant,China,2000,2000.0,exact,"Hubei, China",Hubei Shunle Steel Co Ltd plant,E100000127111,湖北顺乐钢铁有限公司,Hubei Shunle Iron and Steel Co Ltd,E100000123176 [62.6%]; E100000124849 [9.1%]; E100000124850 [6.8%]; E100000124851 [4.9%]; E100000124852 [4.2%]; E100000124853 [3.6%]; E100000124854 [2.5%]; E100000124855 [2.4%]; E100000124856 [1.9%]; E100000132388 [1.9%],Hubei Jinshenglan Metallurgical Technology Co Ltd [62.6%]; Yuncheng Investment (Fujian) Co Ltd [9.1%]; Fujian Yongxinqi Investment Co Ltd [6.8%]; Fujian Taisong Investment Co Ltd [4.9%]; Fujian Jinkun Investment Co Ltd [4.2%]; Fuzhou Deyu Investment Co Ltd [3.6%]; Fujian Qikun Investment Co Ltd [2.5%]; Fujian Hongyao Investment Co Ltd [2.4%]; Fujian Shunle Investment Co Ltd [1.9%]; unknown [1.9%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120097,Guizhou United Iron and Steel Group Co Ltd,贵州联合钢铁(集团)有限公司,Guizhou United Steel (Group) Co Ltd,Guiyang Changle Iron and Steel Co Ltd [33.3%]; Qianxinan Prefecture Juxin Industry & Trade General Co [33.3%]; Zunyi County Fuxin Iron & Steel Product Co Ltd [33.3%],Guizhou,China,operating,2014,1990,1990.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1990'}]",EAF,Electric,27.591691,106.814024,27.591691,106.814024,https://www.gem.wiki/Guizhou_United_Iron_and_Steel_Group_Co_Ltd,China,1990,1990.0,exact,"Guizhou, China",Guizhou United Iron and Steel Group Co Ltd,E100000126286,贵州联合钢铁（集团）有限公司,Guizhou United Steel (Group) Co Ltd,E100000128163 [33.3%]; E100000126448 [33.3%]; E100000126901 [33.3%],Guiyang Changle Iron and Steel Co Ltd [33.3%]; Qianxinan Prefecture Juxin Industry & Trade General Co [33.3%]; Zunyi County Fuxin Iron & Steel Product Co Ltd [33.3%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120177,Ezhou Hongtai Steel Co Ltd,鄂州鸿泰钢铁有限公司,Ezhou Hongtai Steel Co Ltd,Hubei Jinshenglan Metallurgical Technology Co Ltd [62.6%]; Yuncheng Investment (Fujian) Co Ltd [9.1%]; Fujian Yongxinqi Investment Co Ltd [6.8%]; Fujian Taisong Investment Co Ltd [4.9%]; Fujian Jinkun Investment Co Ltd [4.2%]; Fuzhou Deyu Investment Co Ltd [3.6%]; Fujian Qikun Investment Co Ltd [2.5%]; Fujian Hongyao Investment Co Ltd [2.4%]; Fujian Shunle Investment Co Ltd [1.9%]; unknown [1.9%],Hubei,China,retired,2003,1950,1950.0,"[{'status': 'cancelled', 'method': 'EAF', 'capacity': '750'}, {'status': 'retired', 'method': 'EAF', 'capacity': '1200'}]",EAF,Electric,30.532352,114.747597,30.532352,114.747597,https://www.gem.wiki/Ezhou_Hongtai_Steel_Co_Ltd,China,1950,1950.0,exact,"Hubei, China",Ezhou Hongtai Steel Co Ltd,E100000126669,鄂州鸿泰钢铁有限公司,Ezhou Hongtai Steel Co Ltd,E100000123176 [62.6%]; E100000124849 [9.1%]; E100000124850 [6.8%]; E100000124851 [4.9%]; E100000124852 [4.2%]; E100000124853 [3.6%]; E100000124854 [2.5%]; E100000124855 [2.4%]; E100000124856 [1.9%]; E100000132388 [1.9%],Hubei Jinshenglan Metallurgical Technology Co Ltd [62.6%]; Yuncheng Investment (Fujian) Co Ltd [9.1%]; Fujian Yongxinqi Investment Co Ltd [6.8%]; Fujian Taisong Investment Co Ltd [4.9%]; Fujian Jinkun Investment Co Ltd [4.2%]; Fuzhou Deyu Investment Co Ltd [3.6%]; Fujian Qikun Investment Co Ltd [2.5%]; Fujian Hongyao Investment Co Ltd [2.4%]; Fujian Shunle Investment Co Ltd [1.9%]; unknown [1.9%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120403,Zunyi Changling Special Steel Co Ltd,遵义长岭特殊钢有限公司,Zunyi Changling Special Steel Co Ltd,natural person(s) [45.0%]; Guizhou Jinshengan Investment Group Co Ltd [41.9%]; unknown [6.7%]; Jin Jun'an Investment Group Co Ltd [6.4%],Guizhou,China,operating pre-retirement,2004,1925,1925.0,"[{'status': 'construction', 'method': 'EAF', 'capacity': '825'}, {'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '1100'}]",EAF,Electric,27.614947,106.949752,27.614947,106.949752,https://www.gem.wiki/Zunyi_Changling_Special_Steel_Co_Ltd,China,1925,1925.0,exact,"Guizhou, China",Zunyi Changling Special Steel Co Ltd,E100000127332,遵义长岭特殊钢有限公司,Zunyi Changling Special Steel Co Ltd,E100000123261 [45.0%]; E100000128172 [41.9%]; E100000132388 [6.7%]; E100000127571 [6.4%],natural person(s) [45.0%]; Guizhou Jinshengan Investment Group Co Ltd [41.9%]; unknown [6.7%]; Jin Jun'an Investment Group Co Ltd [6.4%],operating pre-retirement,GIST,GIST,Iron & Steel,ttpa
steel,P100000120355,Inner Mongolia Mingtuo Ferrite New Material Co Ltd,明拓铁素体不锈钢有限公司,Inner Mongolia Mingtuo Ferrite New Material Co Ltd,Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],Inner Mongolia,China,announced,2023,1900,1900.0,"[{'status': 'announced', 'method': 'EAF', 'capacity': '800'}, {'status': 'announced', 'method': 'BF', 'capacity': '1100'}]",BF; EAF,Integrated (BF),40.597557,109.683202,40.597557,109.683202,https://www.gem.wiki/Inner_Mongolia_Mingtuo_Ferrite_New_Material_Co_Ltd,China,1900,1900.0,exact,"Inner Mongolia, China",Inner Mongolia Mingtuo Ferrite New Material Co Ltd,E100000127334,内蒙古明拓铁素体新材料有限公司,Inner Mongolia Mingtuo Ferrite New Material Co Ltd,E100000128803 [81.3%]; E100000128895 [15.7%]; E100000132388 [3.0%],Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; unknown [3.0%],announced,GIST,GIST,Iron & Steel,ttpa
steel,P100000120089,Angang Lianzhong Stainless Steel Co Ltd,联众(广州)不锈钢有限公司,Angang Lianzhong Stainless Steel Corp,Ansteel Group Co Ltd [60.0%]; Lianzhong Co Ltd [18.2%]; power rich Co Ltd [17.4%]; unknown [4.4%],Guangdong,China,operating,2001,1900,1900.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1900'}]",EAF,Electric,23.126822,113.505817,23.126822,113.505817,https://www.gem.wiki/Angang_Lianzhong_Stainless_Steel_Co_Ltd,China,1900,1900.0,exact,"Guangdong, China",Angang Lianzhong Stainless Steel Co Ltd,E100000127397,鞍钢联众（广州）不锈钢有限公司,Angang Lianzhong Stainless Steel Corp,E100000124667 [60.0%]; E100000130687 [18.2%]; E100000130686 [17.4%]; E100000132388 [4.4%],Ansteel Group Co Ltd [60.0%]; Lianzhong Co Ltd [18.2%]; power rich Co Ltd [17.4%]; unknown [4.4%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001063815,ShiGangJingCheng Equipment Development and Manufacturing Co Ltd,石钢京诚装备技术有限公司,ShiGangJingCheng Equipment Development and Manufacturing Co Ltd,ShiGangJingCheng Equipment Development and Manufacturing Co Ltd [100.0%],Liaoning,China,operating,2006,1900,1900.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1150'}, {'status': 'operating', 'method': 'EAF', 'capacity': '750'}]",BOF; EAF,"Electric, oxygen",40.626396,122.38884,40.626396,122.38884,https://www.gem.wiki/ShiGangJingCheng_Equipment_Development_and_Manufacturing_Co_Ltd,China,1900,1900.0,exact,"Liaoning, China",ShiGangJingCheng Equipment Development and Manufacturing Co Ltd,E100002020787,石钢京诚装备技术有限公司,ShiGangJingCheng Equipment Development and Manufacturing Co Ltd,E100002020787 [100.0%],ShiGangJingCheng Equipment Development and Manufacturing Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001063585,Shougang Yili Iron & Steel Co Ltd,首钢伊犁钢铁有限公司,Shougang Yili Iron & Steel Co Ltd,Shougang Yili Iron & Steel Co Ltd [100.0%],Xinjiang,China,operating,1958,1895,1895.0,"[{'status': 'operating', 'method': 'BF', 'capacity': '1645'}, {'status': 'retired', 'method': 'BF', 'capacity': '250'}]",BF,Ironmaking (BF),43.528516,83.276706,43.528516,83.276706,https://www.gem.wiki/Shougang_Yili_Iron_&_Steel_Co_Ltd,China,1895,1895.0,exact,"Xinjiang, China",Shougang Yili Iron & Steel Co Ltd,E100002020679,首钢伊犁钢铁有限公司,Shougang Yili Iron & Steel Co Ltd,E100002020679 [100.0%],Shougang Yili Iron & Steel Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120389,Jilin Steel Group Fugang Metal Manufacturing Co Ltd,吉林吉钢钢铁集团福钢金属制造有限公司,"Fugang METAL Manufacturing Co.ltd.,jilinjigang Steel Group",Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],Jilin,China,announced,2008-07-16,1860,1860.0,"[{'status': 'announced', 'method': 'EAF', 'capacity': '360'}, {'status': 'retired', 'method': 'EAF', 'capacity': '1500'}]",EAF,Electric,44.022802,125.505627,44.022802,125.505627,https://www.gem.wiki/Jilin_Steel_Group_Fugang_Metal_Manufacturing_Co_Ltd,China,1860,1860.0,exact,"Jilin, China",Jilin Steel Group Fugang Metal Manufacturing Co Ltd,E100000126497,吉林吉钢钢铁集团福钢金属制造有限公司,"Fugang METAL Manufacturing Co.ltd.,jilinjigang Steel Group",E100000127545 [51.0%]; E100000123261 [49.0%],Jilinjigang Steel Group Co Ltd [51.0%]; natural person(s) [49.0%],announced,GIST,GIST,Iron & Steel,ttpa
steel,P100000120320,Sichuan Shengquan Iron and Steel Group Co Ltd,四川盛泉钢铁集团有限公司,Sichuan Shengquan Iron and Steel Group Co Ltd,Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],Sichuan,China,operating,2018-09-06,1800,1800.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1000'}, {'status': 'retired', 'method': 'EAF', 'capacity': '800'}]",EAF,Electric,31.255961,104.190612,31.255961,104.190612,https://www.gem.wiki/Sichuan_Shengquan_Iron_and_Steel_Group_Co_Ltd,China,1800,1800.0,exact,"Sichuan, China",Sichuan Shengquan Iron and Steel Group Co Ltd,E100000126639,四川盛泉钢铁集团有限公司,Sichuan Shengquan Iron and Steel Group Co Ltd,E100000126639 [100.0%],Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121152,Shanxi Dongfang Hengliu Precision Casting Co,山西东方恒略精密铸造有限公司,Shanxi Dongfang Hengliu Precision Casting Co,Shanxi Dongfang Hengliu Precision Casting Co [100.0%],Shanxi,China,retired,2002-12-18,1790,1790.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '1200'}, {'status': 'retired', 'method': 'BF', 'capacity': '590'}]",BF; BOF,Integrated (BF),36.080051,111.647754,36.080051,111.647754,https://www.gem.wiki/Shanxi_Dongfang_Hengliu_Precision_Casting_Co,China,1790,1790.0,exact,"Shanxi, China",Shanxi Dongfang Hengliu Precision Casting Co,E100001012232,山西东方恒略精密铸造有限公司,Shanxi Dongfang Hengliu Precision Casting Co,E100001012232 [100.0%],Shanxi Dongfang Hengliu Precision Casting Co [100.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000120394,Guangxi Guixin Iron and Steel Intelligent Manufacturing Co Ltd,广西桂鑫钢铁智造有限公司,Hezhou Zhaoxin Hardware Products Co Ltd,Hezhou Zhaoxin Hardware Products Co Ltd [100.0%],Guangxi,China,operating,2000,1750,1750.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '750'}, {'status': 'retired', 'method': 'EAF', 'capacity': '1000'}]",EAF,Electric,23.978567,111.735529,23.978567,111.735529,https://www.gem.wiki/Guangxi_Guixin_Iron_and_Steel_Intelligent_Manufacturing_Co_Ltd,China,1750,1750.0,exact,"Guangxi, China",Guangxi Guixin Iron and Steel Intelligent Manufacturing Co Ltd,E100001010584,贺州市兆鑫五金制品有限公司,Hezhou Zhaoxin Hardware Products Co Ltd,E100001010584 [100.0%],Hezhou Zhaoxin Hardware Products Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120395,Guangxi Guifeng Special Steel Co Ltd,广西贵丰特钢有限公司,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],Guangxi,China,operating,2002,1725,1725.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1725'}]",EAF,Electric,23.987136,111.914197,23.987136,111.914197,https://www.gem.wiki/Guangxi_Guifeng_Special_Steel_Co_Ltd,China,1725,1725.0,exact,"Guangxi, China",Guangxi Guifeng Special Steel Co Ltd,E100000126255,广西龙州中恒万华实业有限公司,Guangxi Longzhou Zhongheng Wanhua Industrial Co Ltd,E100000127974 [100.0%],Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121072,Daye Xinye Special Steel Co Ltd,湖北新鑫钢铁集团有限公司,natural person(s); Hubei Xinxin Steel Group Co Ltd,Hubei Xinxin Steel Group Co Ltd [100.0%]; natural person(s) [100.0%],Hubei,China,operating,2000,1700,1700.0,"[{'status': 'operating', 'method': 'BOF', 'capacity': '1200'}, {'status': 'operating', 'method': 'BF', 'capacity': '500'}]",BF; BOF,Integrated (BF),30.067469,114.934091,30.067469,114.934091,https://www.gem.wiki/Daye_Xinye_Special_Steel_Co_Ltd,China,1700,1700.0,exact,"Hubei, China",Daye Xinye Special Steel Co Ltd,E100000123261; E100000127570,湖北新鑫钢铁集团有限公司; persons,natural person(s); Hubei Xinxin Steel Group Co Ltd,E100000127570 [100.0%]; E100000123261 [100.0%],Hubei Xinxin Steel Group Co Ltd [100.0%]; natural person(s) [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100001063721,Linyi Meide Gengchen Metal Materials Co Ltd,临沂玫德庚辰金属材料有限公司,Linyi Meide Gengchen Metal Materials Co Ltd,Linyi Meide Gengchen Metal Materials Co Ltd [100.0%],Shandong,China,operating,2017-08-02,1660,1660.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '500'}, {'status': 'operating', 'method': 'BF', 'capacity': '1160'}]",BF; EAF,Integrated (BF),35.188667,119.087048,35.188667,119.087048,https://www.gem.wiki/Linyi_Meide_Gengchen_Metal_Materials_Co_Ltd,China,1660,1660.0,approximate,"Shandong, China",Linyi Meide Gengchen Metal Materials Co Ltd,E100002020746,临沂玫德庚辰金属材料有限公司,Linyi Meide Gengchen Metal Materials Co Ltd,E100002020746 [100.0%],Linyi Meide Gengchen Metal Materials Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000121139,Heyuan Derun Steel Co Ltd LanTang Industrial Park,河源德润钢铁有限公司(蓝塘),Heyuan Derun Steel Co Ltd,Fujian Lanyue Investment Partnership LP [25.5%]; Fujian Lantian Investment Partnership LP [16.7%]; Fujian Lanze Investment Partnership LP [14.0%]; unknown [10.5%]; Fujian Jinkun Investment Co Ltd [4.3%]; Fuzhou Deyu Investment Co Ltd [4.3%]; Fujian Taisong Investment Co Ltd [3.8%]; Fujian Honghang Investment Co Ltd [2.0%]; Fujian Xinghan Investment Co Ltd [2.0%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Yinchen Investment Co Ltd [1.9%]; Fenghe Investment (Fujian) Co Ltd [1.7%]; Fujian Jingyuan Investment Co Ltd [1.7%]; Fujian Junao Investment Co Ltd [1.7%]; Fujian Yongxinqi Investment Co Ltd [1.7%]; Yuncheng Investment (Fujian) Co Ltd [1.7%]; Fujian Quanlong Investment Co Ltd [1.6%]; Fujian Shengwei Investment Co Ltd [1.6%]; Fujian Shunle Investment Co Ltd [1.5%],Guangdong,China,operating,2023,1650,1650.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '1650'}]",EAF,Electric,23.39775,114.898646,23.39775,114.898646,https://www.gem.wiki/Heyuan_Derun_Steel_Co_Ltd_LanTang_Industrial_Park,China,1650,1650.0,exact,"Guangdong, China",Heyuan Derun Steel Co Ltd LanTang Industrial Park,E100000126251,河源德润钢铁有限公司,Heyuan Derun Steel Co Ltd,E100000128593 [25.5%]; E100000128082 [16.7%]; E100000128859 [14.0%]; E100000132388 [10.5%]; E100000124852 [4.3%]; E100000124853 [4.3%]; E100000124851 [3.8%]; E100000128598 [2.0%]; E100000128599 [2.0%]; E100000128595 [1.9%]; E100000128600 [1.9%]; E100000128967 [1.7%]; E100000128969 [1.7%]; E100000128968 [1.7%]; E100000124850 [1.7%]; E100000124849 [1.7%]; E100000128601 [1.6%]; E100000128602 [1.6%]; E100000124856 [1.5%],Fujian Lanyue Investment Partnership LP [25.5%]; Fujian Lantian Investment Partnership LP [16.7%]; Fujian Lanze Investment Partnership LP [14.0%]; unknown [10.5%]; Fujian Jinkun Investment Co Ltd [4.3%]; Fuzhou Deyu Investment Co Ltd [4.3%]; Fujian Taisong Investment Co Ltd [3.8%]; Fujian Honghang Investment Co Ltd [2.0%]; Fujian Xinghan Investment Co Ltd [2.0%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Yinchen Investment Co Ltd [1.9%]; Fenghe Investment (Fujian) Co Ltd [1.7%]; Fujian Jingyuan Investment Co Ltd [1.7%]; Fujian Junao Investment Co Ltd [1.7%]; Fujian Yongxinqi Investment Co Ltd [1.7%]; Yuncheng Investment (Fujian) Co Ltd [1.7%]; Fujian Quanlong Investment Co Ltd [1.6%]; Fujian Shengwei Investment Co Ltd [1.6%]; Fujian Shunle Investment Co Ltd [1.5%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120184,Inner Mongolia Baotou Jiyu Iron and Steel Co Ltd Hondlon District,包头市吉宇钢铁有限责任公司,Baotou Jiyu Steel Co Ltd,natural person(s) [51.0%]; Inner Mongolia Jiyu Holding (Group) Co Ltd [49.0%],Inner Mongolia,China,retired,2002-12-19,1650,1650.0,"[{'status': 'retired', 'method': 'BOF', 'capacity': '900'}, {'status': 'retired', 'method': 'BF', 'capacity': '750'}]",BF; BOF,Integrated (BF),40.662343,109.696243,40.662343,109.696243,https://www.gem.wiki/Inner_Mongolia_Baotou_Jiyu_Iron_and_Steel_Co_Ltd_Hondlon_District,China,1650,1650.0,exact,"Inner Mongolia, China",Inner Mongolia Baotou Jiyu Iron and Steel Co Ltd Hondlon District,E100000126293,包头市吉宇钢铁有限责任公司,Baotou Jiyu Steel Co Ltd,E100000123261 [51.0%]; E100000127542 [49.0%],natural person(s) [51.0%]; Inner Mongolia Jiyu Holding (Group) Co Ltd [49.0%],retired,GIST,GIST,Iron & Steel,ttpa
steel,P100000121140,Guangxi Deyuan Metallurgy Co Ltd (Yujiangbian),广西横县榕宁钢铁有限责任公司(榕宁钢厂),Guangxi Deyuan Metallurgy Co Ltd,Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],Guangxi,China,announced,unknown,1600,1600.0,"[{'status': 'announced', 'method': 'EAF', 'capacity': '1600'}]",EAF,Electric,22.85831,108.90109,22.85831,108.90109,https://www.gem.wiki/Guangxi_Deyuan_Metallurgy_Co_Ltd_(Yujiangbian),China,1600,1600.0,approximate,"Guangxi, China",Guangxi Deyuan Metallurgy Co Ltd (Yujiangbian),E100000126407,广西德源冶金有限公司,Guangxi Deyuan Metallurgy Co Ltd,E100000127971 [50.0%]; E100000123261 [35.0%]; E100000127972 [15.0%],Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],announced,GIST,GIST,Iron & Steel,ttpa
steel,P100000120398,Guangxi Deyuan Metallurgy Co Ltd (Nayangdaqiao),广西德源冶金有限公司(那阳大桥),Guangxi Deyuan Metallurgy Co Ltd,Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],Guangxi,China,operating pre-retirement,1990,1600,1600.0,"[{'status': 'operating pre-retirement', 'method': 'EAF', 'capacity': '1600'}]",EAF,Electric,22.712996,109.33725,22.712996,109.33725,https://www.gem.wiki/Guangxi_Deyuan_Metallurgy_Co_Ltd_(Nayangdaqiao),China,1600,1600.0,exact,"Guangxi, China",Guangxi Deyuan Metallurgy Co Ltd (Nayangdaqiao),E100000126407,广西德源冶金有限公司,Guangxi Deyuan Metallurgy Co Ltd,E100000127971 [50.0%]; E100000123261 [35.0%]; E100000127972 [15.0%],Fujian Yongjianguo Investment Development Co Ltd [50.0%]; natural person(s) [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],operating pre-retirement,GIST,GIST,Iron & Steel,ttpa
steel,P100000121071,Guangshui Huaxin Metallurgical Industry Co Ltd,广水华鑫冶金工业有限公司,Guangshui Huaxin Smelt Industry Co Ltd,Fujian Shangkun Investment Co Ltd [62.5%]; Fujian Kangye Investment Co Ltd [37.5%],Hubei,China,operating,2008,1599,1599.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '869'}, {'status': 'operating', 'method': 'BF', 'capacity': '730'}]",BF; EAF,Integrated (BF),31.50221,114.008142,31.50221,114.008142,https://www.gem.wiki/Guangshui_Huaxin_Metallurgical_Industry_Co_Ltd,China,1599,1599.0,exact,"Hubei, China",Guangshui Huaxin Metallurgical Industry Co Ltd,E100000127295,广水华鑫冶金工业有限公司,Guangshui Huaxin Smelt Industry Co Ltd,E100000128562 [62.5%]; E100000128563 [37.5%],Fujian Shangkun Investment Co Ltd [62.5%]; Fujian Kangye Investment Co Ltd [37.5%],operating,GIST,GIST,Iron & Steel,ttpa
steel,P100000120384,Baicheng Fuda Bar Rolling Co Ltd,白城市富达棒材轧制有限公司,Baicheng Fuda Bar Rolling Co Ltd,Baicheng Fuda Bar Rolling Co Ltd [100.0%],Jilin,China,operating,2009-10-27,1588,1588.0,"[{'status': 'operating', 'method': 'EAF', 'capacity': '788'}, {'status': 'retired', 'method': 'EAF', 'capacity': '800'}]",EAF,Electric,45.593303,122.895588,45.593303,122.895588,https://www.gem.wiki/Baicheng_Fuda_Bar_Rolling_Co_Ltd,China,1588,1588.0,exact,"Jilin, China",Baicheng Fuda Bar Rolling Co Ltd,E100000127199,白城市富达棒材轧制有限公司,Baicheng Fuda Bar Rolling Co Ltd,E100000127199 [100.0%],Baicheng Fuda Bar Rolling Co Ltd [100.0%],operating,GIST,GIST,Iron & Steel,ttpa
