level,region,county,storage_potential_all_mt,dsa_injection_rate_avg_mtpa,dsa_injection_rate_min_mtpa,dsa_injection_rate_max_mtpa,eor_injection_rate_avg_mtpa,eor_injection_rate_min_mtpa,eor_injection_rate_max_mtpa,screening_injection_capacity_mtpa,years_to_fill_at_avg_injection,source_url,evidence_grade,notes
county,Jiangxi,jinxian County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Nanchang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Qingshanhu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Qingyunpu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xihu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xinjian District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Anyuan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Lianhua County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Lixi County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Shangli County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xiangdong District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Dexing City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Guangfeng District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Guangxin District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Hengfeng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Poyang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Lead County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Wannian County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Wuyuan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Xinzhou District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yiyang County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yugan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yushan County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Fenyi County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yushui District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Fengcheng City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Fengxin County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Gao'an City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Jing'an County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Shanggao County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Tonggu County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Wanzai County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yifeng County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yuanzhou City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Zhangshu City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Guixi City,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yujiang District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Jiangxi,Yuehu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Haicheng City,1.54,0.0,,,17.02,,,17.02,0.09048178613396005,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Lishan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Qianshan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Tai 'an County,26.36,0.0,,,58.05,,,58.05,0.4540913006029285,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Tiedong District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Tiexi District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Xiuyan Manchu Autonomous County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Benxi Manchu Autonomous County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Huanren Manchu autonomous County,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Mingshan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Nanfen District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Pingshan District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
county,Liaoning,Xihu District,0.0,0.0,,,0.0,,,0.0,inf,https://www.nature.com/articles/s41597-025-04875-3; https://doi.org/10.6084/m9.figshare.27646707,B,"County-level injection capacity; pressure interference, plume geometry, and well count still need reservoir simulation."
